subject_id,account_id,DATE_REPORTED,currency_code,REPAYMENT_FREQUENCY,NUMBER_OF_INSTALLMENTS,SANCTION_AMT,TOT_OUTSTD_BAL,OVER_DUE_AMT,AMOUNT_OF_INSTALLMENT,DATE_LATEST_PAY_RECEIVED,LAST_AMOUNT_PAID,DATE_ACC_OPEN,DATE_ACC_CLOSE,INSTALMENT_LOAN_TYPE,loan_status,ASSET_CLASSIFICATION,REASON_FOR_CLOSURE,NO_OF_DAYS_PAST_DUE,LOAN_TENURE,EXPECTED_END_DATE_OF_LOAN,CONDITION
1.10117E+17,2.20117E+15,2-Jan-18,TZS,MonthlyInstalments30Days,60,5800000,9130812,0,160190,28-Dec-17,,17-Oct-17,,ConsumerLoan,Existing,,,0,,28-Oct-22,No
1.10117E+17,2.20117E+15,2-Jan-18,TZS,MonthlyInstalments30Days,60,6300000,7344104,0,166911,28-Dec-17,,31-Aug-16,,ConsumerLoan,Existing,,,0,,28-Sep-21,No
1.10113E+17,2.20116E+15,31-Jan-18,TZS,MonthlyInstalments30Days,48,19896403,10078163,0,414509,22-Dec-17,,21-Apr-16,,OtherInstalmentOperation,Existing,,,0,,28-Apr-20,No
1.10113E+17,2.20113E+15,31-Jan-18,TZS,MonthlyInstalments30Days,15,5000000,253100,253100,209700,26-Feb-15,,30-Dec-11,28-Feb-15,BusinessLoan,Existing,,,0,,28-Feb-15,No
1.10113E+17,2.20116E+15,11-Jan-18,TZS,MonthlyInstalments30Days,21,1979295,0,0,114408,29-Sep-17,,5-Sep-16,5-Jun-18,ConsumerLoan,TerminatedAccordingTheContract,,,0,,5-Jun-18,No
1.10116E+17,2.20117E+15,2-Jan-18,TZS,MonthlyInstalments30Days,60,4200000,5683972,0,115999,28-Dec-17,,25-Jan-17,,ConsumerLoan,Existing,,,0,,28-Jan-22,No
1.10114E+17,2.20113E+15,31-Jan-18,TZS,MonthlyInstalments30Days,60,6900000,6097147,207100,207100,27-Jan-18,,1-Jan-00,1-Jan-00,BusinessLoan,Existing,,,0,,30-Apr-21,No
1.10117E+17,2.20118E+15,2-Jan-18,TZS,MonthlyInstalments30Days,12,30000000,25531091,0,2836788,5-Dec-17,,5-Sep-17,,BusinessLoan,Existing,,,0,,5-Sep-18,No
1.10114E+17,2.20117E+15,2-Jan-18,TZS,MonthlyInstalments30Days,60,3900000,5601115,0,107714,28-Dec-17,,18-May-17,,ConsumerLoan,Existing,,,0,,28-May-22,No
1.10113E+17,2.20113E+15,31-Jan-18,TZS,MonthlyInstalments30Days,17,2500000,167700,167700,102800,30-May-15,,30-Sep-10,30-Apr-15,BusinessLoan,Existing,,,0,,30-Apr-15,No
1.10113E+17,2.20113E+15,31-Jan-18,TZS,MonthlyInstalments30Days,35,1350000,806700,806700,58100,30-Jan-18,,30-Nov-12,30-Oct-16,BusinessLoan,Existing,,,0,,30-Oct-16,No
1.10113E+17,2.20117E+15,31-Jan-18,TZS,MonthlyInstalments30Days,120,75000000,73830204,0,870639,21-Oct-27,,23-Oct-17,,ConsumerLoan,Existing,,,0,,21-Oct-27,No
1.10115E+17,2.20115E+15,8-Jan-18,TZS,MonthlyInstalments30Days,61,18600000,12287263,0,532721,29-Dec-17,,30-Oct-15,5-Nov-20,ConsumerLoan,Existing,,,0,,5-Nov-20,No
1.10117E+17,2.20117E+15,31-Jan-18,TZS,MonthlyInstalments30Days,36,4850000,0,0,185424,,,11-Mar-14,10-Mar-17,ConsumerLoan,TerminatedAccordingTheContract,,,0,,11-Mar-17,No
1.10114E+17,2.20113E+15,2-Jan-18,TZS,MonthlyInstalments30Days,60,19870013,11583450,0,455061,20-Dec-17,,28-Mar-15,,ConsumerLoan,Existing,,,0,,28-Mar-20,No
1.10115E+17,2.20115E+15,11-Jan-18,TZS,MonthlyInstalments30Days,12,3000000,0,0,300000,30-Jul-16,,22-Oct-15,22-Oct-16,OtherInstalmentOperation,TerminatedAccordingTheContract,,,0,,22-Oct-16,No
1.10113E+17,2.20113E+15,8-Jan-18,TZS,MonthlyInstalments30Days,62,6300000,0,0,175222,29-Jun-17,,15-Jun-12,20-Jul-17,ConsumerLoan,TerminatedAccordingTheContract,,,0,,20-Jul-17,No
1.10117E+17,2.20117E+15,26-Feb-18,TZS,MonthlyInstalments30Days,61,5000000,4796963,0,143204,24-Jan-18,,27-Sep-17,5-Oct-22,ConsumerLoan,Existing,,,0,,5-Oct-22,No
1.10113E+17,2.20116E+15,9-Feb-18,TZS,MonthlyInstalments30Days,60,16200000,9180000,0,479250,4-Feb-18,,4-Dec-15,4-Dec-20,OtherInstalmentOperation,Existing,,,0,,4-Dec-20,No
1.10113E+17,2.20117E+15,9-Feb-18,TZS,MonthlyInstalments30Days,47,5348747,4225465,11286,179562,2-Feb-18,,10-Dec-16,10-Nov-20,OtherInstalmentOperation,Existing,,,8,,10-Nov-20,No
1.10118E+17,2.20118E+15,9-Feb-18,TZS,MonthlyInstalments30Days,36,1100000,244444,0,46139,28-Jan-18,,29-Sep-15,29-Sep-18,OtherInstalmentOperation,Existing,,,0,,29-Sep-18,No
1.10115E+17,2.20115E+15,9-Feb-18,TZS,MonthlyInstalments30Days,60,4700000,1645000,0,129250,27-Jan-18,,8-Oct-14,27-Oct-19,ConsumerLoan,Existing,,,0,,27-Oct-19,No
1.10115E+17,2.20116E+15,9-Feb-18,TZS,MonthlyInstalments30Days,48,6200000,4620414,0,205574,31-Jan-18,,15-Jul-16,25-Jul-20,OtherInstalmentOperation,Existing,,,0,,25-Jul-20,No
1.10118E+17,2.20118E+15,9-Feb-18,TZS,MonthlyInstalments30Days,48,1400000,1168859,0,46420,27-Jan-18,,27-Jan-17,27-Jan-21,OtherInstalmentOperation,Existing,,,0,,27-Jan-21,No
1.10114E+17,2.20114E+15,26-Feb-18,TZS,MonthlyInstalments30Days,74,10517000,1027361,0,281000,29-Jan-18,,3-Dec-12,5-Jan-19,ConsumerLoan,Existing,,,0,,5-Jan-19,No
1.10118E+17,2.20118E+15,9-Feb-18,TZS,MonthlyInstalments30Days,10,1000000,900000,0,130000,18-Jan-18,,18-Dec-17,18-Oct-18,OtherInstalmentOperation,Existing,,,0,,18-Oct-18,No
1.10118E+17,2.20115E+15,9-Feb-18,TZS,MonthlyInstalments30Days,60,12900000,7095000,0,397750,31-Jan-18,,29-Oct-15,29-Oct-20,ConsumerLoan,Existing,,,0,,29-Oct-20,No
1.10115E+17,2.20118E+15,9-Feb-18,TZS,MonthlyInstalments30Days,72,4300000,4107777,0,115830,31-Jan-18,,30-Jun-17,30-Jun-23,ConsumerLoan,Existing,,,0,,30-Jun-23,No
1.10115E+17,2.20115E+15,9-Feb-18,TZS,MonthlyInstalments30Days,36,1200000,70324,36990,45333,31-Jan-18,,7-Feb-15,28-Feb-18,OtherInstalmentOperation,Existing,,,39,,28-Feb-18,No
1.10115E+17,2.20116E+15,9-Feb-18,TZS,MonthlyInstalments30Days,30,1805544,808698,0,80617,28-Jan-18,,25-Aug-16,25-Feb-19,OtherInstalmentOperation,Existing,,,0,,25-Feb-19,No
1.10118E+17,2.20118E+15,9-Feb-18,TZS,MonthlyInstalments30Days,48,500000,207406,40740,13878,13-Jan-18,,24-Jun-17,26-May-18,OtherInstalmentOperation,Existing,,,23,,26-May-18,No
1.10113E+17,2.20117E+15,26-Feb-18,TZS,MonthlyInstalments30Days,60,6300000,0,0,171522,9-Nov-17,,21-Nov-16,5-Nov-21,ConsumerLoan,TerminatedAccordingTheContract,,,0,,5-Nov-21,No
1.10116E+17,2.20116E+15,9-Feb-18,TZS,MonthlyInstalments30Days,48,2100000,1615107,,69630,15-Jan-18,,15-Sep-16,15-Sep-20,OtherInstalmentOperation,Existing,,,21,,15-Sep-20,No
1.10115E+17,2.20117E+15,9-Feb-18,TZS,MonthlyInstalments30Days,48,400000,333476,0,13263,9-Jan-18,,9-Jan-17,9-Jan-21,OtherInstalmentOperation,Existing,,,0,,9-Jan-21,No
1.10114E+17,2.20114E+15,26-Feb-18,TZS,MonthlyInstalments30Days,76,6800000,3015730,0,180428,31-Jan-18,,16-Jan-13,20-Apr-19,ConsumerLoan,Existing,,,0,,20-Apr-19,No
1.10115E+17,2.20118E+15,9-Feb-18,TZS,MonthlyInstalments30Days,12,8000000,7333333,0,806667,22-Jan-18,,21-Dec-17,21-Dec-18,OtherInstalmentOperation,Existing,,,0,,21-Dec-18,No
1.10118E+17,2.20118E+15,9-Feb-18,TZS,MonthlyInstalments30Days,6,300000,200000,0,59000,10-Jan-18,,10-Nov-17,10-May-18,OtherInstalmentOperation,Existing,,,0,,10-May-18,No
1.10115E+17,2.20113E+15,8-Feb-18,TZS,MonthlyInstalments30Days,12,2500000,0,1847154,282064,1-Sep-14,,28-Sep-13,,BusinessLoan,Existing,,,,,28-Oct-14,No
1.10114E+17,2.20118E+15,9-Feb-18,TZS,MonthlyInstalments30Days,48,4400000,3999102,0,145891,13-Jan-18,,13-Jun-17,13-Jun-21,OtherInstalmentOperation,Existing,,,0,,13-Jun-21,No
1.10115E+17,2.20117E+15,9-Feb-18,TZS,MonthlyInstalments30Days,48,700000,562285,15284,23210,28-Dec-17,,23-Dec-16,30-Nov-20,OtherInstalmentOperation,Existing,,,39,,30-Nov-20,No
1.10116E+17,2.20116E+15,9-Feb-18,TZS,MonthlyInstalments30Days,36,2000000,666667,0,83889,2-Feb-18,,11-Jan-16,11-Jan-19,OtherInstalmentOperation,Existing,,,0,,11-Jan-19,No
1.10114E+17,2.20118E+15,26-Feb-18,TZS,MonthlyInstalments30Days,60,11030000,10753870,0,315909,31-Jan-18,,7-Dec-17,5-Dec-22,ConsumerLoan,Existing,,,0,,5-Dec-22,No
1.10118E+17,2.20118E+15,9-Feb-18,TZS,MonthlyInstalments30Days,48,8100000,6090426,0,268573,20-Jan-18,,20-Aug-16,20-Aug-20,OtherInstalmentOperation,Existing,,,0,,20-Aug-20,No
1.10115E+17,2.20115E+15,9-Feb-18,TZS,MonthlyInstalments30Days,60,4700000,2506667,0,144917,14-Jan-18,,14-Sep-15,14-Sep-20,ConsumerLoan,Existing,,,0,,14-Sep-20,No
1.10113E+17,2.20116E+15,9-Feb-18,TZS,MonthlyInstalments30Days,72,5000000,3541667,0,131944,31-Jan-18,,8-Apr-16,28-Apr-22,ConsumerLoan,Existing,,,0,,28-Apr-22,No
1.10118E+17,2.20118E+15,9-Feb-18,TZS,MonthlyInstalments30Days,36,500000,222222,0,17350,1-Feb-18,,14-Sep-17,24-May-18,OtherInstalmentOperation,Existing,,,0,,24-May-18,No
1.10116E+17,2.20116E+15,9-Feb-18,TZS,MonthlyInstalments30Days,36,2700000,1389740,0,96262,2-Feb-18,,31-May-16,28-May-19,OtherInstalmentOperation,Existing,,,0,,28-May-19,No
1.10113E+17,2.20114E+15,8-Feb-18,TZS,MonthlyInstalments30Days,10,2000000,0,963586,265336,28-Aug-14,,25-Jan-14,,BusinessLoan,Existing,,,,,25-Dec-14,No
1.10115E+17,2.20113E+15,8-Feb-18,TZS,MonthlyInstalments30Days,6,2000000,0,375271,394035,1-Sep-14,,16-Feb-12,,BusinessLoan,Existing,,,,,16-Aug-12,No
1.10118E+17,2.20115E+15,9-Feb-18,TZS,MonthlyInstalments30Days,60,800000,440000,0,24667,31-Jan-18,,24-Oct-15,24-Oct-20,ConsumerLoan,Existing,,,0,,24-Oct-20,No
1.10113E+17,2.20113E+15,9-Feb-18,TZS,MonthlyInstalments30Days,60,14000000,754603,46664,386665,26-Jan-18,,20-Aug-13,20-Aug-18,OtherInstalmentOperation,Existing,,,16,,20-Aug-18,No
1.10114E+17,2.20114E+15,8-Feb-18,TZS,MonthlyInstalments30Days,12,3000000,0,2228161,338476,3-Sep-15,,26-Nov-14,,BusinessLoan,Existing,,,,,3-Dec-15,No
1.10113E+17,2.20113E+15,8-Feb-18,TZS,MonthlyInstalments30Days,9,1500000,0,582104,215759,21-Mar-14,,5-Aug-13,,BusinessLoan,Existing,,,,,5-May-14,No
1.10113E+17,2.20114E+15,8-Feb-18,TZS,MonthlyInstalments30Days,12,4000000,0,1953900,451302,9-Sep-15,,11-Dec-13,,BusinessLoan,Existing,,,,,11-Dec-14,No
1.10115E+17,2.20115E+15,8-Feb-18,TZS,MonthlyInstalments30Days,6,350000,0,67148,71177,11-Feb-16,,14-Jul-15,,BusinessLoan,Existing,,,748,,14-Jan-16,Yes
1.10113E+17,2.20113E+15,8-Feb-18,TZS,MonthlyInstalments30Days,6,3000000,0,1136644,589164,1-Sep-14,,26-Sep-13,,BusinessLoan,Existing,,,,,3-Apr-14,No
1.10118E+17,2.20116E+15,9-Feb-18,TZS,MonthlyInstalments30Days,60,10300000,7996669,0,194374,25-Jan-18,,29-Sep-16,24-Sep-21,OtherInstalmentOperation,Existing,,,0,,24-Sep-21,No
1.10115E+17,2.20116E+15,8-Feb-18,TZS,MonthlyInstalments30Days,12,8000000,0,6942061,877330,1-May-16,,14-Jan-16,,BusinessLoan,Existing,,,657,,14-Jan-17,Yes
1.10117E+17,2.20117E+15,8-Feb-18,TZS,MonthlyInstalments30Days,9,1000000,740029,0,160080,17-Jan-18,,16-Oct-17,,BusinessLoan,Existing,,,0,,16-Jul-18,No
1.10113E+17,2.20117E+15,9-Feb-18,TZS,MonthlyInstalments30Days,72,4300000,3932790,0,115830,25-Jan-18,,20-Dec-16,25-Dec-22,ConsumerLoan,Existing,,,0,,25-Dec-22,No
1.10115E+17,2.20118E+15,9-Feb-18,TZS,MonthlyInstalments30Days,36,4600000,4424525,0,182895,22-Jan-18,,22-Nov-17,22-Nov-20,OtherInstalmentOperation,Existing,,,0,,22-Nov-20,No
1.10113E+17,2.20114E+15,8-Feb-18,TZS,MonthlyInstalments30Days,12,5000000,0,2000367,564127,26-Jun-15,,16-Jun-14,,BusinessLoan,Existing,,,,,16-Jun-15,No
1.10116E+17,2.20117E+15,8-Feb-18,TZS,MonthlyInstalments30Days,9,1300000,180310,330580,191129,9-Jan-18,,5-May-17,,BusinessLoan,Existing,,,57,,5-Feb-18,No
1.10115E+17,2.20117E+15,8-Feb-18,TZS,MonthlyInstalments30Days,12,8500000,808430,0,828641,15-Jan-18,,10-Feb-17,,BusinessLoan,Existing,,,0,,10-Feb-18,No
1.10116E+17,2.20117E+15,8-Feb-18,TZS,MonthlyInstalments30Days,24,40000000,21633934,6381776,2623473,21-Nov-17,,31-Oct-16,,BusinessLoan,Existing,,,118,,5-Nov-18,Yes
1.10118E+17,2.20118E+15,9-Feb-18,TZS,MonthlyInstalments30Days,48,2800000,2205342,1229,92840,28-Jan-18,,8-Sep-16,28-Sep-20,OtherInstalmentOperation,Existing,,,8,,28-Sep-20,No
1.10116E+17,2.20118E+15,9-Feb-18,TZS,MonthlyInstalments30Days,60,10438000,9995284,0,196978,24-Jan-18,,11-Oct-17,24-Oct-22,OtherInstalmentOperation,Existing,,,0,,24-Oct-22,No
1.10115E+17,2.20116E+15,9-Feb-18,TZS,MonthlyInstalments30Days,36,3500000,2154026,16724,139159,31-Jan-18,,8-Sep-16,30-Sep-19,OtherInstalmentOperation,Existing,,,8,,30-Sep-19,No
1.10116E+17,2.20117E+15,8-Feb-18,TZS,MonthlyInstalments30Days,8,1200000,0,516541,193243,9-Nov-17,,21-Jan-17,,BusinessLoan,Existing,,,194,,21-Sep-17,Yes
1.10113E+17,2.20116E+15,26-Feb-18,TZS,MonthlyInstalments30Days,73,30000000,23625619,0,563369,23-Jan-18,,12-May-16,1-Jun-22,ConsumerLoan,Existing,,,0,,1-Jun-22,No
1.10115E+17,2.20115E+15,9-Feb-18,TZS,MonthlyInstalments30Days,36,5000000,138889,138889,197222,28-Dec-17,,13-Jan-15,28-Jan-18,ConsumerLoan,Existing,,,8,,28-Jan-18,No
1.10114E+17,2.20117E+15,9-Feb-18,TZS,MonthlyInstalments30Days,72,15000000,14332196,0,404058,31-Jan-18,,23-Jun-17,23-Jun-23,ConsumerLoan,Existing,,,0,,23-Jun-23,No
1.10115E+17,2.20117E+15,26-Feb-18,TZS,MonthlyInstalments30Days,61,6300000,5906197,0,180438,31-Jan-18,,28-Jul-17,5-Aug-22,ConsumerLoan,Existing,,,0,,5-Aug-22,No
1.10118E+17,2.20117E+15,9-Feb-18,TZS,MonthlyInstalments30Days,48,3900000,3484718,0,129313,25-Jan-18,,27-May-17,27-May-21,OtherInstalmentOperation,Existing,,,0,,27-May-21,No
1.10113E+17,2.20114E+15,8-Feb-18,TZS,MonthlyInstalments30Days,12,5000000,0,1536258,564127,27-Oct-15,,21-Oct-14,,BusinessLoan,Existing,,,894,,21-Oct-15,Yes
1.10115E+17,2.20117E+15,8-Feb-18,TZS,MonthlyInstalments30Days,10,2500000,1456068,0,331669,18-Jan-18,,27-Jul-17,,BusinessLoan,Existing,,,0,,4-Jun-18,No
1.10114E+17,2.20116E+15,8-Feb-18,TZS,MonthlyInstalments30Days,12,3500000,0,3061047,406102,23-Nov-16,,20-Sep-16,,BusinessLoan,Existing,,,407,,20-Sep-17,Yes
1.10113E+17,2.20114E+15,26-Feb-18,TZS,MonthlyInstalments30Days,61,4800000,1548349,0,140551,30-Jan-18,,9-Jul-14,20-Jul-19,ConsumerLoan,Existing,,,0,,20-Jul-19,No
1.10115E+17,2.20115E+15,26-Feb-18,TZS,MonthlyInstalments30Days,66,8700000,6853143,0,242391,31-Jan-18,,21-Aug-15,1-Feb-21,ConsumerLoan,Existing,,,0,,1-Feb-21,No
1.10114E+17,2.20115E+15,26-Feb-18,TZS,MonthlyInstalments30Days,49,5400000,1585856,0,158120,29-Sep-17,,6-Jan-14,31-Jan-18,ConsumerLoan,Existing,,,0,,31-Jan-18,No
1.10113E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,14800000,12039974,0,406274,28-Feb-18,,19-Dec-16,5-Dec-21,ConsumerLoan,Existing,,,0,,5-Dec-21,No
1.10114E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,3020000,1639213,0,86495,28-Feb-18,,27-May-15,5-Jun-20,ConsumerLoan,Existing,,,0,,5-Jun-20,No
1.10115E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,18000000,0,0,476890,24-Feb-17,,16-Mar-15,1-Apr-20,ConsumerLoan,TerminatedAccordingTheContract,,,0,,1-Apr-20,No
1.10114E+17,2.20114E+15,8-Mar-18,TZS,MonthlyInstalments30Days,81,9500000,0,0,290000,28-Feb-18,,27-Feb-13,16-Nov-19,ConsumerLoan,TerminatedAccordingTheContract,,,0,,16-Nov-19,No
1.10115E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,73,3600000,1623679,0,96187,28-Feb-18,,19-Mar-14,20-Mar-20,ConsumerLoan,Existing,,,0,,20-Mar-20,No
1.10113E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,6900000,6583489,0,197622,28-Feb-18,,3-Nov-17,5-Nov-22,ConsumerLoan,Existing,,,0,,5-Nov-22,No
1.10114E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,31,6570000,4739678,4739678,178321,27-Dec-17,,25-May-15,13-Dec-17,ConsumerLoan,Existing,,,797,,13-Dec-17,Yes
1.10114E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,20000000,12327645,0,429878,23-Feb-18,,18-Nov-15,23-Nov-20,ConsumerLoan,Existing,,,0,,23-Nov-20,No
1.10113E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,12600000,10383738,0,360875,28-Feb-18,,28-Nov-16,5-Dec-21,ConsumerLoan,Existing,,,0,,5-Dec-21,No
1.10114E+17,2.20114E+15,8-Mar-18,TZS,MonthlyInstalments30Days,63,10600000,169525,0,301158,28-Feb-18,,11-Mar-13,20-May-18,ConsumerLoan,Existing,,,0,,20-May-18,No
1.10113E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,48,3000000,0,0,99876,31-Oct-16,,23-May-14,20-May-18,ConsumerLoan,TerminatedAccordingTheContract,,,0,,20-May-18,No
1.10114E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,7300000,7112914,0,209078,28-Feb-18,,3-Nov-17,5-Nov-22,ConsumerLoan,Existing,,,0,,5-Nov-22,No
1.10113E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,23,4000000,1645518,0,203583,23-Feb-18,,14-Dec-16,1-Dec-18,ConsumerLoan,Existing,,,0,,1-Dec-18,No
1.10117E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,5600000,4664748,0,152370,28-Feb-18,,20-Feb-17,5-Feb-22,ConsumerLoan,Existing,,,0,,5-Feb-22,No
1.10117E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,72,60000000,54365720,0,1498677,23-Feb-18,,13-Apr-17,1-Apr-23,ConsumerLoan,Existing,,,0,,1-Apr-23,No
1.10113E+17,2.20114E+15,8-Mar-18,TZS,MonthlyInstalments30Days,73,15000000,11823720,1468487,383137,28-Feb-18,,9-Sep-14,20-Sep-20,ConsumerLoan,Existing,,,115,,20-Sep-20,Yes
1.10115E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,48,10000000,4750093,0,309657,27-Feb-18,,27-Aug-15,1-Sep-19,ConsumerLoan,Existing,,,0,,1-Sep-19,No
1.10118E+17,2.20118E+15,8-Mar-18,TZS,MonthlyInstalments30Days,48,5000000,4736726,0,163359,28-Feb-18,,12-Dec-17,5-Dec-21,ConsumerLoan,Existing,,,0,,5-Dec-21,No
1.10115E+17,2.20118E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,12500000,12285140,0,358011,28-Feb-18,,8-Feb-18,5-Feb-23,ConsumerLoan,Existing,,,0,,5-Feb-23,No
1.10113E+17,2.20114E+15,8-Mar-18,TZS,MonthlyInstalments30Days,73,11000000,5654326,0,279889,28-Feb-18,,16-Oct-14,20-Oct-20,ConsumerLoan,Existing,,,0,,20-Oct-20,No
1.10113E+17,2.20113E+15,8-Mar-18,TZS,MonthlyInstalments30Days,72,18143000,4829782,0,452164,28-Feb-18,,19-Apr-13,5-Apr-19,ConsumerLoan,Existing,,,0,,5-Apr-19,No
1.10114E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,5000000,4739976,0,143204,28-Feb-18,,9-Nov-17,5-Nov-22,ConsumerLoan,Existing,,,0,,5-Nov-22,No
1.10117E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,17,7000000,3681194,0,453342,27-Feb-18,,15-Jun-17,1-Dec-18,ConsumerLoan,Existing,,,0,,1-Dec-18,No
1.10114E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,,1000000,654829,0,100000,29-Jan-18,,7-Sep-16,31-Dec-18,CreditCard,Existing,,,0,,31-Dec-18,No
1.10113E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,6700000,5443980,0,181511,28-Feb-18,,30-Jan-17,5-Jan-22,ConsumerLoan,Existing,,,0,,5-Jan-22,No
1.10113E+17,2.20116E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,5140000,3529119,0,147214,28-Feb-18,,11-Mar-16,5-Mar-21,ConsumerLoan,Existing,,,0,,5-Mar-21,No
1.10113E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,10200000,9524549,0,292137,28-Feb-18,,31-Aug-17,5-Sep-22,ConsumerLoan,Existing,,,0,,5-Sep-22,No
1.10113E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,,0,0,0,0,24-Jul-17,,28-Apr-15,31-Dec-22,CreditCard,Existing,,,0,,31-Dec-22,No
1.10115E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,,15000000,575221,0,1500000,26-Feb-18,,14-Apr-15,31-Dec-22,CreditCard,Existing,,,0,,31-Dec-22,No
1.10117E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,13600000,11336836,0,360317,19-Feb-18,,13-Jan-17,1-Jan-22,ConsumerLoan,Existing,,,0,,1-Jan-22,No
1.10113E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,48,30000000,24122307,0,928971,23-Feb-18,,28-Feb-17,1-Mar-21,ConsumerLoan,Existing,,,0,,1-Mar-21,No
1.10115E+17,2.20116E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,7500000,6065180,0,214807,28-Feb-18,,31-Oct-16,5-Nov-21,ConsumerLoan,Existing,,,0,,5-Nov-21,No
1.10113E+17,2.20113E+15,8-Mar-18,TZS,MonthlyInstalments30Days,57,9000000,0,0,251050,31-Mar-17,,3-Apr-12,22-Dec-16,ConsumerLoan,TerminatedAccordingTheContract,,,0,,22-Dec-16,No
1.10113E+17,2.20118E+15,8-Mar-18,TZS,MonthlyInstalments30Days,19,4500000,4268909,0,282625,27-Feb-18,,8-Feb-18,1-Sep-19,ConsumerLoan,Existing,,,0,,1-Sep-19,No
1.10114E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,,2000000,1774990,0,200000,26-Jan-18,,11-May-16,31-Dec-18,CreditCard,Existing,,,0,,31-Dec-18,No
1.10113E+17,2.20113E+15,8-Mar-18,TZS,MonthlyInstalments30Days,62,3000000,0,0,84611,30-Nov-17,,18-Oct-12,20-Dec-17,ConsumerLoan,TerminatedAccordingTheContract,,,0,,20-Dec-17,No
1.10117E+17,2.20116E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,8500000,6153052,0,235171,28-Feb-18,,30-Jun-16,5-Jul-21,ConsumerLoan,Existing,,,0,,5-Jul-21,No
1.10113E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,15200000,0,0,416242,19-Apr-16,,4-Mar-15,5-Mar-20,ConsumerLoan,TerminatedAccordingTheContract,,,0,,5-Mar-20,No
1.10113E+17,2.20113E+15,8-Mar-18,TZS,MonthlyInstalments30Days,49,3200000,0,0,102820,29-Jul-16,,29-Jun-12,20-Jul-16,ConsumerLoan,TerminatedAccordingTheContract,,,0,,20-Jul-16,No
1.10117E+17,2.20118E+15,8-Mar-18,TZS,MonthlyInstalments30Days,,15000000,90000,0,1500000,26-Feb-18,,23-Jan-18,31-Dec-18,CreditCard,Existing,,,0,,31-Dec-18,No
1.10117E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,1943000,1666515,0,55649,28-Feb-18,,12-Jun-17,5-Jun-22,ConsumerLoan,Existing,,,0,,5-Jun-22,No
1.10113E+17,2.20118E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,6810000,6522586,0,195044,28-Feb-18,,15-Dec-17,5-Dec-22,ConsumerLoan,Existing,,,0,,5-Dec-22,No
1.10117E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,7500000,7108047,0,214807,28-Feb-18,,12-Sep-17,5-Sep-22,ConsumerLoan,Existing,,,0,,5-Sep-22,No
1.10113E+17,2.20118E+15,8-Mar-18,TZS,MonthlyInstalments30Days,73,27000000,26858628,0,507032,23-Feb-18,,11-Jan-18,1-Feb-24,ConsumerLoan,Existing,,,0,,1-Feb-24,No
1.10116E+17,2.20117E+15,8-Mar-18,TZS,MonthlyInstalments30Days,61,30000000,24773426,0,826373,28-Feb-18,,25-Nov-16,5-Dec-21,ConsumerLoan,Existing,,,0,,5-Dec-21,No
1.10115E+17,2.20115E+15,8-Mar-18,TZS,MonthlyInstalments30Days,60,3000000,1809337,0,85923,23-Feb-18,,3-Jul-15,5-Jul-20,ConsumerLoan,Existing,,,0,,5-Jul-20,No
